1_Row_Opposing, 0.3708, 192, 72
1_Row_Opposing, 0.3761, 170, 72
1_Row_Opposing, 0.3820, 188, 72
1_Row_Opposing, 0.3874, 167, 72
1_Row_Opposing, 0.3930, 185, 72
1_Row_Opposing, 0.3984, 181, 72
1_Row_Opposing, 0.4042, 184, 72
1_Row_Opposing, 0.4094, 172, 72
1_Row_Opposing, 0.4155, 191, 72
1_Row_Opposing, 0.4208, 163, 72
1_Row_Opposing, 0.4266, 189, 72
1_Row_Opposing, 0.4319, 171, 72
1_Row_Opposing, 0.4377, 192, 72
1_Row_Opposing, 0.4429, 172, 72
1_Row_Opposing, 0.4487, 190, 72
1_Row_Opposing, 0.4540, 172, 72
1_Row_Opposing, 0.4597, 186, 72
1_Row_Opposing, 0.4651, 177, 72
1_Row_Opposing, 0.4707, 186, 72
1_Row_Opposing, 0.4760, 178, 72
1_Row_Opposing, 0.4818, 187, 72
1_Row_Opposing, 0.4873, 173, 72
1_Row_Opposing, 0.4929, 180, 72
1_Row_Opposing, 0.4985, 178, 72
1_Row_Opposing, 0.5042, 180, 72
1_Row_Opposing, 0.5094, 174, 72
1_Row_Opposing, 0.5152, 187, 72
1_Row_Opposing, 0.5225, 172, 72
1_Row_Opposing, 0.5269, 137, 72
1_Row_Opposing, 0.5320, 225, 72
1_Row_Opposing, 0.5382, 198, 72
1_Row_Opposing, 0.5433, 161, 72
1_Row_Opposing, 0.5487, 195, 72
1_Row_Opposing, 0.5542, 186, 72
1_Row_Opposing, 0.5599, 174, 72
1_Row_Opposing, 0.5650, 182, 72
1_Row_Opposing, 0.5708, 197, 72
1_Row_Opposing, 0.5761, 173, 72
1_Row_Opposing, 0.5820, 188, 72
1_Row_Opposing, 0.5870, 167, 72
1_Row_Opposing, 0.5929, 199, 72
1_Row_Opposing, 0.5981, 170, 72
1_Row_Opposing, 0.6039, 191, 72
1_Row_Opposing, 0.6092, 174, 72
1_Row_Opposing, 0.6150, 186, 72
1_Row_Opposing, 0.6203, 174, 72
1_Row_Opposing, 0.6261, 185, 72
1_Row_Opposing, 0.6316, 173, 72
1_Row_Opposing, 0.6372, 183, 72
1_Row_Opposing, 0.6425, 178, 72
1_Row_Opposing, 0.6483, 186, 72
1_Row_Opposing, 0.6537, 173, 72
1_Row_Opposing, 0.6594, 182, 72
1_Row_Opposing, 0.6647, 175, 72
1_Row_Opposing, 0.6705, 190, 72
1_Row_Opposing, 0.6758, 173, 72
1_Row_Opposing, 0.6816, 187, 72
1_Row_Opposing, 0.6869, 172, 72
1_Row_Opposing, 0.6928, 187, 72
1_Row_Opposing, 0.6980, 168, 72
1_Row_Opposing, 0.7038, 193, 72
1_Row_Opposing, 0.7092, 174, 72
1_Row_Opposing, 0.7149, 184, 72
1_Row_Opposing, 0.7203, 173, 72
1_Row_Opposing, 0.7260, 186, 72
1_Row_Opposing, 0.7314, 173, 72
1_Row_Opposing, 0.7371, 189, 72
1_Row_Opposing, 0.7425, 173, 72
1_Row_Opposing, 0.7483, 187, 72
1_Row_Opposing, 0.7536, 172, 72
1_Row_Opposing, 0.7594, 187, 72
1_Row_Opposing, 0.7647, 174, 72
1_Row_Opposing, 0.7705, 187, 72
1_Row_Opposing, 0.7758, 173, 72
1_Row_Opposing, 0.7816, 185, 72
1_Row_Opposing, 0.7869, 175, 72
1_Row_Opposing, 0.7927, 187, 72
1_Row_Opposing, 0.7980, 172, 72
1_Row_Opposing, 0.8038, 188, 72
1_Row_Opposing, 0.8092, 173, 72
1_Row_Opposing, 0.8149, 186, 72
1_Row_Opposing, 0.8203, 173, 72
1_Row_Opposing, 0.8260, 187, 72
1_Row_Opposing, 0.8314, 173, 72
1_Row_Opposing, 0.8371, 187, 72
1_Row_Opposing, 0.8425, 173, 72
1_Row_Opposing, 0.8483, 184, 72
1_Row_Opposing, 0.8536, 174, 72
1_Row_Opposing, 0.8594, 186, 72
1_Row_Opposing, 0.8647, 174, 72
1_Row_Opposing, 0.8705, 187, 72
1_Row_Opposing, 0.8758, 172, 72
1_Row_Opposing, 0.8816, 187, 72
1_Row_Opposing, 0.8869, 171, 72
1_Row_Opposing, 0.8927, 188, 72
1_Row_Opposing, 0.8981, 175, 72
1_Row_Opposing, 0.9038, 182, 72
1_Row_Opposing, 0.9091, 175, 72
1_Row_Opposing, 0.9149, 189, 72
1_Row_Opposing, 0.9202, 173, 72
1_Row_Opposing, 0.9261, 187, 72
1_Row_Opposing, 0.9313, 168, 72
1_Row_Opposing, 0.9372, 193, 72
1_Row_Opposing, 0.9425, 169, 72
1_Row_Opposing, 0.9483, 192, 72
1_Row_Opposing, 0.9536, 168, 72
1_Row_Opposing, 0.9594, 190, 72
1_Row_Opposing, 0.9647, 171, 72
1_Row_Opposing, 0.9706, 189, 72
1_Row_Opposing, 0.9758, 170, 72
1_Row_Opposing, 0.9817, 190, 72
1_Row_Opposing, 0.9869, 170, 72
1_Row_Opposing, 0.9928, 190, 72
1_Row_Opposing, 0.9980, 171, 72
1_Row_Opposing, 1.0039, 190, 72
1_Row_Opposing, 1.0091, 171, 72
1_Row_Opposing, 1.0150, 190, 72
1_Row_Opposing, 1.0203, 171, 72
1_Row_Opposing, 1.0261, 185, 72
1_Row_Opposing, 1.0314, 174, 72
1_Row_Opposing, 1.0371, 186, 72
1_Row_Opposing, 1.0425, 176, 72
1_Row_Opposing, 1.0482, 183, 72
1_Row_Opposing, 1.0536, 176, 72
1_Row_Opposing, 1.0593, 183, 72
1_Row_Opposing, 1.0647, 176, 72
1_Row_Opposing, 1.0706, 183, 72
1_Row_Opposing, 1.0759, 172, 72
1_Row_Opposing, 1.0817, 189, 72
1_Row_Opposing, 1.0870, 171, 72
1_Row_Opposing, 1.0928, 190, 72
1_Row_Opposing, 1.0981, 169, 72
1_Row_Opposing, 1.1040, 189, 72
1_Row_Opposing, 1.1093, 171, 72
1_Row_Opposing, 1.1151, 183, 72
1_Row_Opposing, 1.1204, 172, 72
1_Row_Opposing, 1.1262, 193, 72
1_Row_Opposing, 1.1316, 171, 72
1_Row_Opposing, 1.1373, 186, 72
1_Row_Opposing, 1.1426, 174, 72
1_Row_Opposing, 1.1484, 188, 72
1_Row_Opposing, 1.1537, 173, 72
1_Row_Opposing, 1.1595, 184, 72
1_Row_Opposing, 1.1648, 173, 72
1_Row_Opposing, 1.1706, 187, 72
1_Row_Opposing, 1.1759, 174, 72
1_Row_Opposing, 1.1817, 188, 72
1_Row_Opposing, 1.1870, 171, 72
1_Row_Opposing, 1.1929, 187, 72
1_Row_Opposing, 1.1981, 168, 72
1_Row_Opposing, 1.2041, 194, 72
1_Row_Opposing, 1.2093, 168, 72
1_Row_Opposing, 1.2150, 191, 72
1_Row_Opposing, 1.2204, 173, 72
1_Row_Opposing, 1.2262, 188, 72
1_Row_Opposing, 1.2314, 172, 72
1_Row_Opposing, 1.2373, 192, 72
1_Row_Opposing, 1.2425, 169, 72
1_Row_Opposing, 1.2483, 188, 72
1_Row_Opposing, 1.2536, 175, 72
1_Row_Opposing, 1.2594, 184, 72
1_Row_Opposing, 1.2648, 175, 72
1_Row_Opposing, 1.2705, 183, 72
1_Row_Opposing, 1.2759, 176, 72
1_Row_Opposing, 1.2831, 182, 72
1_Row_Opposing, 1.2870, 139, 72
1_Row_Opposing, 1.2927, 254, 72
1_Row_Opposing, 1.2981, 175, 72
1_Row_Opposing, 1.3039, 184, 72
1_Row_Opposing, 1.3092, 173, 72
1_Row_Opposing, 1.3150, 188, 72
1_Row_Opposing, 1.3203, 170, 72
1_Row_Opposing, 1.3261, 191, 72
1_Row_Opposing, 1.3314, 170, 72
1_Row_Opposing, 1.3373, 191, 72
1_Row_Opposing, 1.3425, 170, 72
1_Row_Opposing, 1.3483, 189, 72
1_Row_Opposing, 1.3536, 172, 72
1_Row_Opposing, 1.3595, 189, 72
1_Row_Opposing, 1.3647, 170, 72
1_Row_Opposing, 1.3705, 188, 72
1_Row_Opposing, 1.3758, 175, 72
1_Row_Opposing, 1.3817, 184, 72
1_Row_Opposing, 1.3869, 172, 72
1_Row_Opposing, 1.3927, 188, 72
1_Row_Opposing, 1.3980, 172, 72
1_Row_Opposing, 1.4038, 187, 72
1_Row_Opposing, 1.4092, 173, 72
1_Row_Opposing, 1.4150, 186, 72
1_Row_Opposing, 1.4203, 170, 72
1_Row_Opposing, 1.4260, 188, 72
1_Row_Opposing, 1.4315, 175, 72
1_Row_Opposing, 1.4376, 182, 72
1_Row_Opposing, 1.4427, 166, 72
1_Row_Opposing, 1.4484, 195, 72
1_Row_Opposing, 1.4537, 174, 72
1_Row_Opposing, 1.4594, 189, 72
1_Row_Opposing, 1.4648, 175, 72
1_Row_Opposing, 1.4706, 185, 72
1_Row_Opposing, 1.4759, 171, 72
1_Row_Opposing, 1.4817, 190, 72
1_Row_Opposing, 1.4870, 171, 72
1_Row_Opposing, 1.4928, 187, 72
1_Row_Opposing, 1.4981, 174, 72
1_Row_Opposing, 1.5038, 185, 72
1_Row_Opposing, 1.5092, 178, 72
1_Row_Opposing, 1.5150, 182, 72
1_Row_Opposing, 1.5204, 175, 72
1_Row_Opposing, 1.5261, 186, 72
1_Row_Opposing, 1.5315, 165, 72
1_Row_Opposing, 1.5372, 194, 72
1_Row_Opposing, 1.5426, 175, 72
1_Row_Opposing, 1.5484, 184, 72
1_Row_Opposing, 1.5537, 171, 72
1_Row_Opposing, 1.5595, 189, 72
1_Row_Opposing, 1.5648, 171, 72
1_Row_Opposing, 1.5706, 189, 72
1_Row_Opposing, 1.5759, 172, 72
1_Row_Opposing, 1.5817, 189, 72
1_Row_Opposing, 1.5869, 171, 72
1_Row_Opposing, 1.5930, 189, 72
1_Row_Opposing, 1.5982, 166, 72
1_Row_Opposing, 1.6040, 192, 72
1_Row_Opposing, 1.6094, 171, 72
1_Row_Opposing, 1.6150, 185, 72
1_Row_Opposing, 1.6205, 177, 72
1_Row_Opposing, 1.6261, 180, 72
1_Row_Opposing, 1.6315, 180, 72
1_Row_Opposing, 1.6372, 184, 72
1_Row_Opposing, 1.6426, 176, 72
1_Row_Opposing, 1.6483, 185, 72
1_Row_Opposing, 1.6537, 173, 72
1_Row_Opposing, 1.6595, 185, 72
1_Row_Opposing, 1.6648, 172, 72
1_Row_Opposing, 1.6706, 189, 72
1_Row_Opposing, 1.6759, 172, 72
1_Row_Opposing, 1.6817, 188, 72
1_Row_Opposing, 1.6870, 173, 72
1_Row_Opposing, 1.6928, 189, 72
1_Row_Opposing, 1.6982, 171, 72
1_Row_Opposing, 1.7039, 187, 72
1_Row_Opposing, 1.7093, 173, 72
1_Row_Opposing, 1.7150, 187, 72
1_Row_Opposing, 1.7203, 173, 72
1_Row_Opposing, 1.7262, 189, 72
1_Row_Opposing, 1.7314, 168, 72
1_Row_Opposing, 1.7373, 191, 72
1_Row_Opposing, 1.7426, 170, 72
1_Row_Opposing, 1.7484, 189, 72
1_Row_Opposing, 1.7537, 172, 72
1_Row_Opposing, 1.7594, 186, 72
1_Row_Opposing, 1.7649, 176, 72
1_Row_Opposing, 1.7705, 179, 72
1_Row_Opposing, 1.7758, 178, 72
1_Row_Opposing, 1.7817, 187, 72
1_Row_Opposing, 1.7870, 172, 72
1_Row_Opposing, 1.7929, 184, 72
1_Row_Opposing, 1.7981, 171, 72
1_Row_Opposing, 1.8038, 190, 72
1_Row_Opposing, 1.8092, 175, 72
1_Row_Opposing, 1.8151, 185, 72
1_Row_Opposing, 1.8204, 170, 72
1_Row_Opposing, 1.8262, 185, 72
1_Row_Opposing, 1.8315, 173, 72
1_Row_Opposing, 1.8374, 193, 72
1_Row_Opposing, 1.8426, 169, 72
1_Row_Opposing, 1.8484, 190, 72
1_Row_Opposing, 1.8536, 172, 72
1_Row_Opposing, 1.8594, 188, 72
1_Row_Opposing, 1.8647, 173, 72
1_Row_Opposing, 1.8705, 187, 72
1_Row_Opposing, 1.8759, 174, 72
1_Row_Opposing, 1.8817, 180, 72
1_Row_Opposing, 1.8870, 175, 72
1_Row_Opposing, 1.8928, 189, 72
1_Row_Opposing, 1.8981, 171, 72
1_Row_Opposing, 1.9038, 188, 72
1_Row_Opposing, 1.9092, 176, 72
1_Row_Opposing, 1.9150, 184, 72
1_Row_Opposing, 1.9203, 173, 72
1_Row_Opposing, 1.9260, 188, 72
1_Row_Opposing, 1.9315, 173, 72
1_Row_Opposing, 1.9372, 184, 72
1_Row_Opposing, 1.9425, 174, 72
1_Row_Opposing, 1.9483, 190, 72
1_Row_Opposing, 1.9536, 170, 72
1_Row_Opposing, 1.9594, 189, 72
1_Row_Opposing, 1.9647, 172, 72
1_Row_Opposing, 1.9705, 188, 72
1_Row_Opposing, 1.9759, 174, 72
1_Row_Opposing, 1.9817, 183, 72
1_Row_Opposing, 1.9869, 172, 72
1_Row_Opposing, 1.9928, 192, 72
1_Row_Opposing, 1.9981, 171, 72
1_Row_Opposing, 2.0039, 188, 72
1_Row_Opposing, 2.0092, 171, 72
1_Row_Opposing, 2.0149, 188, 72
1_Row_Opposing, 2.0202, 175, 72
1_Row_Opposing, 2.0261, 188, 72
1_Row_Opposing, 2.0314, 169, 72
1_Row_Opposing, 2.0371, 190, 72
1_Row_Opposing, 2.0425, 172, 72
1_Row_Opposing, 2.0484, 187, 72
1_Row_Opposing, 2.0536, 169, 72
1_Row_Opposing, 2.0594, 189, 72
1_Row_Opposing, 2.0647, 174, 72
1_Row_Opposing, 2.0705, 186, 72
1_Row_Opposing, 2.0759, 174, 72
1_Row_Opposing, 2.0816, 186, 72
1_Row_Opposing, 2.0869, 172, 72
1_Row_Opposing, 2.0927, 191, 72
1_Row_Opposing, 2.0980, 169, 72
1_Row_Opposing, 2.1039, 189, 72
1_Row_Opposing, 2.1091, 171, 72
1_Row_Opposing, 2.1149, 188, 72
1_Row_Opposing, 2.1203, 174, 72
1_Row_Opposing, 2.1260, 186, 72
1_Row_Opposing, 2.1314, 175, 72
1_Row_Opposing, 2.1372, 182, 72
1_Row_Opposing, 2.1425, 175, 72
1_Row_Opposing, 2.1482, 186, 72
1_Row_Opposing, 2.1535, 176, 72
1_Row_Opposing, 2.1593, 185, 72
1_Row_Opposing, 2.1647, 175, 72
1_Row_Opposing, 2.1704, 183, 72
1_Row_Opposing, 2.1758, 173, 72
1_Row_Opposing, 2.1816, 188, 72
1_Row_Opposing, 2.1869, 173, 72
1_Row_Opposing, 2.1927, 185, 72
1_Row_Opposing, 2.1980, 171, 72
1_Row_Opposing, 2.2037, 191, 72
1_Row_Opposing, 2.2092, 174, 72
1_Row_Opposing, 2.2150, 184, 72
1_Row_Opposing, 2.2203, 170, 72
1_Row_Opposing, 2.2260, 190, 72
1_Row_Opposing, 2.2314, 173, 72
1_Row_Opposing, 2.2372, 185, 72
1_Row_Opposing, 2.2425, 173, 72
1_Row_Opposing, 2.2483, 186, 72
1_Row_Opposing, 2.2536, 174, 72
1_Row_Opposing, 2.2594, 187, 72
1_Row_Opposing, 2.2647, 172, 72
1_Row_Opposing, 2.2704, 185, 72
1_Row_Opposing, 2.2758, 176, 72
1_Row_Opposing, 2.2816, 184, 72
1_Row_Opposing, 2.2869, 173, 72
1_Row_Opposing, 2.2927, 185, 72
1_Row_Opposing, 2.2980, 171, 72
1_Row_Opposing, 2.3038, 192, 72
1_Row_Opposing, 2.3091, 170, 72
1_Row_Opposing, 2.3150, 187, 72
1_Row_Opposing, 2.3202, 171, 72
1_Row_Opposing, 2.3260, 191, 72
1_Row_Opposing, 2.3313, 170, 72
1_Row_Opposing, 2.3372, 190, 72
1_Row_Opposing, 2.3425, 169, 72
1_Row_Opposing, 2.3483, 190, 72
1_Row_Opposing, 2.3536, 170, 72
1_Row_Opposing, 2.3594, 189, 72
1_Row_Opposing, 2.3647, 172, 72
1_Row_Opposing, 2.3704, 188, 72
1_Row_Opposing, 2.3758, 175, 72
1_Row_Opposing, 2.3816, 183, 72
1_Row_Opposing, 2.3869, 174, 72
1_Row_Opposing, 2.3927, 187, 72
1_Row_Opposing, 2.3980, 173, 72
1_Row_Opposing, 2.4038, 186, 72
1_Row_Opposing, 2.4091, 173, 72
1_Row_Opposing, 2.4150, 187, 72
1_Row_Opposing, 2.4203, 167, 72
1_Row_Opposing, 2.4261, 194, 72
1_Row_Opposing, 2.4315, 171, 72
1_Row_Opposing, 2.4373, 183, 72
1_Row_Opposing, 2.4426, 172, 72
1_Row_Opposing, 2.4483, 191, 72
1_Row_Opposing, 2.4536, 173, 72
1_Row_Opposing, 2.4593, 189, 72
1_Row_Opposing, 2.4648, 173, 72
1_Row_Opposing, 2.4705, 184, 72
1_Row_Opposing, 2.4758, 175, 72
1_Row_Opposing, 2.4817, 186, 72
1_Row_Opposing, 2.4869, 170, 72
1_Row_Opposing, 2.4927, 191, 72
1_Row_Opposing, 2.4981, 172, 72
1_Row_Opposing, 2.5038, 186, 72
1_Row_Opposing, 2.5091, 176, 72
1_Row_Opposing, 2.5150, 186, 72
1_Row_Opposing, 2.5204, 169, 72
1_Row_Opposing, 2.5262, 185, 72
1_Row_Opposing, 2.5315, 171, 72
1_Row_Opposing, 2.5374, 189, 72
1_Row_Opposing, 2.5426, 169, 72
1_Row_Opposing, 2.5485, 191, 72
1_Row_Opposing, 2.5539, 172, 72
1_Row_Opposing, 2.5598, 184, 72
1_Row_Opposing, 2.5650, 169, 72
1_Row_Opposing, 2.5709, 192, 72
1_Row_Opposing, 2.5761, 169, 72
1_Row_Opposing, 2.5819, 191, 72
1_Row_Opposing, 2.5872, 174, 72
1_Row_Opposing, 2.5931, 186, 72
1_Row_Opposing, 2.5984, 169, 72
1_Row_Opposing, 2.6042, 190, 72
1_Row_Opposing, 2.6095, 169, 72
1_Row_Opposing, 2.6151, 190, 72
1_Row_Opposing, 2.6205, 175, 72
1_Row_Opposing, 2.6262, 188, 72
1_Row_Opposing, 2.6315, 174, 72
1_Row_Opposing, 2.6374, 189, 72
1_Row_Opposing, 2.6428, 166, 72
1_Row_Opposing, 2.6484, 188, 72
1_Row_Opposing, 2.6537, 180, 72
1_Row_Opposing, 2.6596, 187, 72
1_Row_Opposing, 2.6648, 168, 72
1_Row_Opposing, 2.6708, 192, 72
1_Row_Opposing, 2.6760, 168, 72
1_Row_Opposing, 2.6818, 184, 72
1_Row_Opposing, 2.6871, 179, 72
1_Row_Opposing, 2.6932, 186, 72
1_Row_Opposing, 2.6983, 165, 72
1_Row_Opposing, 2.7041, 193, 72
1_Row_Opposing, 2.7095, 174, 72
1_Row_Opposing, 2.7154, 183, 72
1_Row_Opposing, 2.7205, 169, 72
1_Row_Opposing, 2.7263, 193, 72
1_Row_Opposing, 2.7317, 173, 72
1_Row_Opposing, 2.7373, 186, 72
1_Row_Opposing, 2.7429, 177, 72
1_Row_Opposing, 2.7487, 180, 72
1_Row_Opposing, 2.7540, 172, 72
1_Row_Opposing, 2.7596, 188, 72
1_Row_Opposing, 2.7650, 176, 72
1_Row_Opposing, 2.7708, 185, 72
1_Row_Opposing, 2.7761, 172, 72
1_Row_Opposing, 2.7818, 188, 72
1_Row_Opposing, 2.7872, 177, 72
1_Row_Opposing, 2.7930, 185, 72
1_Row_Opposing, 2.7983, 171, 72
1_Row_Opposing, 2.8040, 187, 72
1_Row_Opposing, 2.8094, 175, 72
1_Row_Opposing, 2.8152, 186, 72
1_Row_Opposing, 2.8205, 171, 72
1_Row_Opposing, 2.8263, 186, 72
1_Row_Opposing, 2.8315, 173, 72
1_Row_Opposing, 2.8374, 189, 72
1_Row_Opposing, 2.8426, 171, 72
1_Row_Opposing, 2.8486, 191, 72
1_Row_Opposing, 2.8538, 164, 72
1_Row_Opposing, 2.8598, 190, 72
1_Row_Opposing, 2.8650, 167, 72
1_Row_Opposing, 2.8707, 191, 72
1_Row_Opposing, 2.8761, 179, 72
1_Row_Opposing, 2.8818, 187, 72
1_Row_Opposing, 2.8871, 176, 72
1_Row_Opposing, 2.8928, 185, 72
1_Row_Opposing, 2.8982, 176, 72
1_Row_Opposing, 2.9040, 183, 72
1_Row_Opposing, 2.9093, 172, 72
1_Row_Opposing, 2.9153, 187, 72
1_Row_Opposing, 2.9205, 165, 72
1_Row_Opposing, 2.9263, 193, 72
1_Row_Opposing, 2.9316, 171, 72
1_Row_Opposing, 2.9373, 188, 72
1_Row_Opposing, 2.9427, 178, 72
1_Row_Opposing, 2.9485, 184, 72
1_Row_Opposing, 2.9537, 174, 72
1_Row_Opposing, 2.9596, 189, 72
1_Row_Opposing, 2.9648, 168, 72
1_Row_Opposing, 2.9708, 193, 72
1_Row_Opposing, 2.9761, 168, 72
1_Row_Opposing, 2.9819, 186, 72
1_Row_Opposing, 2.9871, 173, 72
1_Row_Opposing, 2.9931, 192, 72
1_Row_Opposing, 2.9984, 167, 72
1_Row_Opposing, 3.0042, 188, 72
1_Row_Opposing, 3.0096, 172, 72
1_Row_Opposing, 3.0152, 184, 72
1_Row_Opposing, 3.0205, 179, 72
1_Row_Opposing, 3.0263, 185, 72
1_Row_Opposing, 3.0316, 175, 72
1_Row_Opposing, 3.0374, 186, 72
1_Row_Opposing, 3.0427, 171, 72
1_Row_Opposing, 3.0486, 192, 72
1_Row_Opposing, 3.0538, 167, 72
1_Row_Opposing, 3.0595, 194, 72
1_Row_Opposing, 3.0649, 173, 72
1_Row_Opposing, 3.0707, 185, 72
1_Row_Opposing, 3.0761, 173, 72
1_Row_Opposing, 3.0820, 185, 72
1_Row_Opposing, 3.0871, 170, 72
1_Row_Opposing, 3.0929, 195, 72
1_Row_Opposing, 3.0982, 171, 72
1_Row_Opposing, 3.1041, 188, 72
1_Row_Opposing, 3.1094, 169, 72
1_Row_Opposing, 3.1153, 189, 72
1_Row_Opposing, 3.1209, 168, 72
1_Row_Opposing, 3.1267, 175, 72
1_Row_Opposing, 3.1319, 172, 72
1_Row_Opposing, 3.1379, 192, 72
1_Row_Opposing, 3.1431, 165, 72
1_Row_Opposing, 3.1487, 191, 72
1_Row_Opposing, 3.1544, 179, 72
1_Row_Opposing, 3.1600, 175, 72
1_Row_Opposing, 3.1649, 179, 72
1_Row_Opposing, 3.1708, 204, 72
1_Row_Opposing, 3.1761, 172, 72
1_Row_Opposing, 3.1819, 188, 72
1_Row_Opposing, 3.1871, 170, 72
1_Row_Opposing, 3.1930, 193, 72
1_Row_Opposing, 3.1983, 169, 72
1_Row_Opposing, 3.2040, 191, 72
1_Row_Opposing, 3.2094, 173, 72
1_Row_Opposing, 3.2152, 185, 72
1_Row_Opposing, 3.2207, 172, 72
1_Row_Opposing, 3.2262, 182, 72
1_Row_Opposing, 3.2316, 180, 72
1_Row_Opposing, 3.2374, 185, 72
1_Row_Opposing, 3.2428, 173, 72
1_Row_Opposing, 3.2485, 185, 72
1_Row_Opposing, 3.2538, 176, 72
1_Row_Opposing, 3.2596, 186, 72
1_Row_Opposing, 3.2649, 174, 72
1_Row_Opposing, 3.2707, 187, 72
1_Row_Opposing, 3.2760, 172, 72
1_Row_Opposing, 3.2820, 186, 72
1_Row_Opposing, 3.2873, 167, 72
1_Row_Opposing, 3.2931, 190, 72
1_Row_Opposing, 3.2983, 172, 72
1_Row_Opposing, 3.3042, 189, 72
1_Row_Opposing, 3.3094, 170, 72
1_Row_Opposing, 3.3153, 192, 72
1_Row_Opposing, 3.3205, 169, 72
1_Row_Opposing, 3.3263, 190, 72
1_Row_Opposing, 3.3316, 172, 72
1_Row_Opposing, 3.3375, 188, 72
1_Row_Opposing, 3.3428, 170, 72
1_Row_Opposing, 3.3486, 189, 72
1_Row_Opposing, 3.3539, 171, 72
1_Row_Opposing, 3.3596, 188, 72
1_Row_Opposing, 3.3649, 175, 72
1_Row_Opposing, 3.3707, 189, 72
1_Row_Opposing, 3.3761, 172, 72
1_Row_Opposing, 3.3818, 186, 72
1_Row_Opposing, 3.3872, 174, 72
1_Row_Opposing, 3.3930, 184, 72
1_Row_Opposing, 3.3983, 173, 72
1_Row_Opposing, 3.4041, 189, 72
1_Row_Opposing, 3.4094, 172, 72
1_Row_Opposing, 3.4152, 184, 72
1_Row_Opposing, 3.4205, 170, 72
1_Row_Opposing, 3.4265, 191, 72
1_Row_Opposing, 3.4319, 169, 72
1_Row_Opposing, 3.4378, 183, 72
1_Row_Opposing, 3.4430, 169, 72
1_Row_Opposing, 3.4485, 193, 72
1_Row_Opposing, 3.4540, 179, 72
1_Row_Opposing, 3.4597, 179, 72
1_Row_Opposing, 3.4649, 179, 72
1_Row_Opposing, 3.4706, 192, 72
1_Row_Opposing, 3.4760, 175, 72
1_Row_Opposing, 3.4820, 183, 72
1_Row_Opposing, 3.4872, 167, 72
1_Row_Opposing, 3.4931, 190, 72
1_Row_Opposing, 3.4983, 169, 72
1_Row_Opposing, 3.5041, 193, 72
1_Row_Opposing, 3.5095, 172, 72
1_Row_Opposing, 3.5152, 187, 72
1_Row_Opposing, 3.5204, 174, 72
1_Row_Opposing, 3.5262, 193, 72
